ARPT_IDENT	PROC	TRM_IDENT	ICAO	ES_ALT	JULIAN_DATE	AMDT_NO	OPR	HOST_CTRY_AUTH	CYCLE_DATE	ALT_MIN	TRAN_ALT	TRAN_LVL	RTE_TYPE_QUAL
US15496	3	O05    GPS RW05(OVERLAY)	KZ		2005356	5A	FAA		200513	TANA			
US15527	3	G08    GPS RW08	KZ		2003079	A	FAA		200513	ANA			
US15527	3	O26    GPS RW26(OVERLAY)	KZ		2006047	2A	FAA		200602	ANA			
US15527	3	S26    VOR RW26	KZ		2006047	2A	FAA		200602	ANA			
US15623	3	D02    VORDME RW02	KALW		2006047		FAA		200602	TA			
US15623	3	G02    RNAV (GPS) RW02	KALW		2005244		FAA		200509	TA			J
US15623	3	G16    RNAV (GPS) RW16	KALW		2006047		FAA		200602	TA			J
US15623	3	G20    RNAV (GPS) RW20	KALW		2006047		FAA		200602	TA			J
US15623	3	I20    ILS RW20	KALW		2005244	7	FAA		200509	TA			
US15623	3	N20    NDB RW20	KALW		2005244	5	FAA		200509	TA			
US15623	3	S16    VOR RW16	KALW		2006047	12	FAA		200602	TA			
US15865	3	I16    ILS RW16	KZ		2005188	4	FAA		200507	TA			
US15889	3	I33    ILS RW33	KZ		2003359	C	FAA		200313	TANA			
US15889	3	N33    NDB RW33	KZ		2004106	A	FAA		200404	TANA			
US15889	3	O28    GPS RW28(OVERLAY)	KZ		2003359	9B	FAA		200313	TANA			
US15889	3	O33    GPS RW33(OVERLAY)	KZ		2004106	A	FAA		200404	TANA			
US15889	3	V28    VOR RW28	KZ		2003359	9C	FAA		200313	TANA			
US15914	3	G32    RNAV (GPS) RW32	KZ		2005356	2	FAA		200513	A			J
US16147	3	O23    GPS RW23(OVERLAY)	KZ		2004050	13	FAA		200402	ANA			
US16147	3	S23    VOR RW23	KZ		2004050	13	FAA		200402	ANA			
US16162	1	DUMPY2	KDAL		2004050		FAA		200402	TA			
US16162	1	FINGR3	KDAL		2004050		FAA		200402	TA			
US16162	1	GREGS5	KDAL		2004330		FAA		200412	TA			
US16162	1	JEN8   GLEN ROSE 8 TURBOJET	KDAL		2005300		FAA		200511	TA			
US16162	1	KNEAD5	KDAL		2004050		FAA		200402	TA			
US16162	1	UKW8   BOWIE8	KDAL		2005300		FAA		200511	TA			
US16162	2	BACH5  BACHMAN5	KDAL		2004050		FAA		200402	TA			
US16162	2	CYOTE5	KDAL		2004050		FAA		200402	TA			
US16162	2	DALL8  DALLAS 8	KDAL		2005188		FAA		200507	TA			
US16162	2	GARL2  GARLAND2	KDAL		2005188		FAA		200507	TA			
US16162	2	HUBB5  HUBBARD5	KDAL		2005076		FAA		200503	TA			
US16162	2	JPOOL2 JOE POOL2	KDAL		2005300		FAA		200511	TA			
US16162	2	KING51 KING5(FUZ)	KDAL		2004162		FAA		200406	TA			
US16162	2	KING53 KING5(TTT)	KDAL		2004162		FAA		200406	TA			
US16162	2	KRUMM4	KDAL		2004050		FAA		200402	TA			
US16162	2	LOVE2	KDAL		2004050		FAA		200402	TA			
US16162	2	TEX8   TEXOMA 8	KDAL		2005188		FAA		200507	TA			
US16162	2	TRINT6 TRINITY6	KDAL		2003359		FAA		200313	TA			
US16162	2	VENUS6	KDAL		2004050		FAA		200402	TA			
US16162	2	WORTH4	KDAL		2005188		FAA		200507	TA			
US16162	2	WYLIE4	KDAL		2005076		FAA		200507	TA			
US16162	3	G13L   RNAV (GPS) RW13L	KDAL		2005076		FAA		200503	TA			J
US16162	3	G13R   RNAV (GPS) RW13R	KDAL		2005076		FAA		200503	TA			J
US16162	3	G31L   RNAV (GPS) RW31L	KDAL		2005076		FAA		200503	TA			J
US16162	3	G31R   RNAV (GPS) RW31R	KDAL		2005076		FAA		200503	TA			J
US16162	3	I13L   ILS RW13L	KDAL		2005076	31B	FAA		200503	TA			
US16162	3	I13R   ILS RW13R	KDAL		2005076	4D	FAA		200503	TA			
US16162	3	I31L   ILS RW31L	KDAL		2005076	19E	FAA		200503	TA			
US16162	3	I31R   ILS RW31R	KDAL		2005076	3D	FAA		200503	TA			
US16172	3	G16    RNAV (GPS) RW16	KZ		2003079		FAA		200303	ANA			J
US16172	3	G34    RNAV (GPS) RW34	KZ		2003079		FAA		200303	ANA			J
US16228	3	G31    GPS RW31	KZ		2004330	A	FAA		200412	TA			
US16248	1	BQS3   BRAYMER 3	KSTJ		2005300		FAA		200511	TA			
US16248	1	JHAWK5	KSTJ		2003191		FAA		200307	TA			
US16248	1	RBA2   ROBINSON 2	KSTJ		2004050		FAA		200402	TA			
US16248	1	TYGER5	KSTJ		2004050		FAA		200402	TA			
US16248	2	CHIEF3	KSTJ		2005300		FAA		200511	TA			
US16248	2	LAKES5	KSTJ		2005300		FAA		200511	TA			
US16248	2	RACER3	KSTJ		2005300		FAA		200511	TA			
US16248	2	ROYAL3	KSTJ		2005300		FAA		200511	TA			
US16248	2	TIFTO2	KSTJ		2005300		FAA		200511	TA			
US16248	2	WLDCT2	KSTJ		2005300		FAA		200511	TA			
US16248	3	B17    LOC BC RW17	KSTJ		2005300	9	FAA		200511	TA			
US16248	3	D35    VOR/DME RW35	KSTJ		2005300		FAA		200511	TA			
US16248	3	G17    RNAV (GPS) RW17	KSTJ		2005300		FAA		200511	TA			J
US16248	3	G35    RNAV (GPS) RW35	KSTJ		2005300		FAA		200511	TA			J
US16248	3	I35    ILS RW35	KSTJ		2005300	31	FAA		200511	TA			
US16248	3	L35    LOC RW35	KSTJ		2005300	31	FAA		200511	TA			
US16248	3	S17    VOR RW17	KSTJ		2005300	14	FAA		200511	TA			
US16248	3	T17    TACAN RW17	KSTJ		2005300	14	FAA		200511	TA			
US16248	3	T35    TACAN RW35	KSTJ		2005300		FAA		200511	TA			
US16262	3	EVORA  VOR/DME-A	KZ		2005300	10	FAA		200511	TANA			
US16262	3	G17    RNAV (GPS) RW17	KZ		2005300	A	FAA		200511	TANA			J
US16262	3	I27    ILS RW27	KZ		2005356		FAA		200513	TANA			
US16262	3	L27    LOC RW27	KZ		2005356		FAA		200513	TANA			
US16379	3	O31    GPS RW31(OVERLAY)	KFCS		2003023	3A	USA		200301	TANA			
US16379	3	V31    VOR RW31	KFCS		2003331	3A	USA		200312	TANA			
US16434	3	G18    RNAV (GPS) RW18	KTVR		2006047	2	FAA		200602	TA			J
US16434	3	G36    RNAV (GPS) RW36	KTVR		2006047	2	FAA		200602	TA			J
US16434	3	L36    LOC RW36	KTVR		2005300	2	FAA		200511	TA			
US16491	3	EVORA  VORDME-A	KZ	03800	2005160		USAF		200506	T			
US16711	2	HLN2   HELENA 2	KHLN		2003135		FAA		200601	TA			
US16711	2	SIEBE2	KHLN		2003135		FAA		200305	TA			
US16711	2	STAKK2	KHLN		2003135		FAA		200305	TA			
US16711	3	EVORB  VORDME-B	KHLN		2005244	6B	FAA		200509	TA			
US16711	3	FNDBD  NDBD	KHLN		2005244	2	FAA		200509	TA			
US16711	3	G09    RNAV (GPS) RW09	KHLN		2005244		FAA		200509	TA			J
US16711	3	G27    RNAV (GPS) RW27	KHLN		2005244		FAA		200509	TA			J
US16711	3	I27-1  ILS RW27	KHLN		2005244	1B	FAA		200509	TA			
US16711	3	KLOCC  LOC/DME BC-C	KHLN		2005244	3A	FAA		200509	TA			
US16711	3	OGPSB  GPS-B(OVERLAY)	KHLN		2005244	6B	FAA		200509	TA			
US16711	3	OGPSD  GPS-D(OVERLAY)	KHLN		2005244	2	FAA		200509	TA			
US16711	3	S251   COPTER VOR 251	KHLN		1994249	1	USA		200109	TA			
US16718	2	ARLO1	KNKX	13600	2005244		USN		200509	T			
US16718	2	JLI3   JULIAN 3	KNKX	13600	2003331		USN		200404	T			
US16718	2	SNRO1  SAN PEDRO 1	KNKX	13600	2005244		USN		200509	T			
US16718	2	SWOLF4 SEAWOLF 4	KNKX	13600	2005244		USN		200509	T			
US16718	2	VITKO9	KNKX	13600	2003331		USN		200312	T			
US16718	3	I24R   ILS RW24R	KNKX	13600	2005244		USN		200509	T			
US16718	3	T24R   TACAN RW24R	KNKX	13600	2005244		USN		200509	T			
US16718	3	T24R-Y HI TACAN Y RW24R	KNKX	13600	2005356		USN		200513	T			
US16718	3	T24R-Z HI TACAN Z RW24R	KNKX	13600	2005356		USN		200513	T			
US16909	3	EVORA  VOR-A	KEKO		2003247	5	FAA		200309	TA			
US16909	3	EVORB  VORDME-B	KEKO		2003247	4	FAA		200309	TA			
US16909	3	G05    GPS RW05	KEKO		2003247		FAA		200309	TA			
US16909	3	X23    LDA/DME RW23	KEKO		2004106	5	FAA		200404	TA			
US16978	1	LENNI2	KLUF		2006047		FAA		200602	T			
US16978	2	BUSCO8	KLUF		2005020		USAF		200501	T			
US16978	2	TIRON6	KLUF		2005048		USAF		200502	T			
US16978	3	I03R-H HI ILS RW03R	KLUF	17000	2005356	1	USAF		200602	T			
US16978	3	I21L-H HI ILS RW21L	KLUF	17000	2005356	1	USAF		200602	T			
US16978	3	T03L-H HI TACAN RW03L	KLUF	16200	2005356	1	USAF		200602	T			
US16978	3	T03R-H HI TACAN RW03R	KLUF	16200	2006047	1	USAF		200602	T			
US16978	3	T21L-H HI TACAN RW21L	KLUF	16200	2005356	2	USAF		200602	T			
US16978	3	T21R-H HI TACAN RW21R	KLUF	16200	2005356	1	USAF		200602	T			
US17007	3	I36    ILS RW36	KHRT	03500	2005132	1	USAF		200505	T			
US17007	3	T18    TACAN RW18	KHRT	03500	2005132	1	USAF		200505	T			
US17007	3	T36    TACAN RW36	KHRT	03500	2005132	1	USAF		200505	T			
US17012	3	L25    LOC RW25	KHHR		2003163	10A	FAA		200306	TA			
US17012	3	O25    GPS RW25(OVERLAY)	KHHR		2003163	15A	FAA		200306	TA			
US17012	3	S25    VOR RW25	KHHR		2003163	15A	FAA		200306	TA			
US17127	1	VEENA1	KZ		2004050		FAA		200402	TA			
US17127	3	L15L   LOC RW15L	KZ		2004106	5	FAA		200404	TA			
US17127	3	O04L   GPS RW04L(OVERLAY)	KZ		2004106	8	FAA		200404	TA			
US17127	3	O15L   GPS RW15L(OVERLAY)	KZ		2004106	13A	FAA		200404	TA			
US17127	3	S04L   VOR RW04L	KZ		2004106	8	FAA		200404	TA			
US17127	3	S15L   VOR RW15L	KZ		2004106	13A	FAA		200404	TA			
US17150	3	EVORA  VOR-A	KZ		2004330	6A	FAA		200412	ANA			
US17150	3	EVORB  VOR-B	KZ		2004330	1A	FAA		200513	ANA			
US17150	3	G03    RNAV (GPS) RW03	KZ		2004330		FAA		200513	ANA			J
US17292	3	S05    VOR RW05	KZ		2005244	10A	FAA		200509	T			
US17376	2	ANY1   ANTHONY 1	KEND	04800	2005244		USAF		200509	T			
US17376	2	JHK1   JAYHAWKE 1	KEND	04800	2005244		USAF		200509	T			
US17376	3	D17C-H HI VORDME RW17C	KEND	04800	2005188	3	USAF		200507	T			
US17376	3	D17R-H HI VORDME RW17R	KEND	04800	2005300	2	USAF		200511	T			
US17376	3	D35C-H HI VORDME RW35C	KEND	04800	2005188	2	USAF		200507	T			
US17376	3	D35L-H HI VORDME RW35L	KEND	04800	2005216	2	USAF		200508	T			
US17376	3	I17C   ILS RW17C	KEND	04800	2005188	3	USAF		200507	T			
US17376	3	I17C-H HI ILS RW17C	KEND	04800	2005244	1	USAF		200509	T			
US17376	3	I35C   ILS RW35C	KEND	04800	2005188	2	USAF		200507	T			
US17376	3	I35C-H HI ILS RW35C	KEND	04800	2005188	2	USAF		200507	T			
US17376	3	T17C-H HI TACAN RW17C	KEND	04800	2005188	3	USAF		200507	T			
US17376	3	T17R-H HI TACAN RW17R	KEND	04800	2005300	2	USAF		200511	T			
US17376	3	T35C-H HI TACAN RW35C	KEND	04800	2005188	2	USAF		200507	T			
US17376	3	T35L-H HI TACAN RW35L	KEND	04800	2005216	2	USAF		200508	T			
US17380	1	FERN5	KZ		2004050		FAA		200402	TA			
US17380	1	KIMMO2	KZ		2004050		FAA		200402	TA			
US17380	3	EVORA  VOR-A	KZ		2004134	10B	FAA		200405	TA			
US17380	3	OGPSA  GPS-A(OVERLAY)	KZ		2004134	10B	FAA		200405	TA			
US17438	3	I05    ILS RW05	KTRI		2005300	2A	FAA		200511	TA			
US17438	3	I23    ILS RW23	KTRI		2005300	24C	FAA		200511	TA			
US17452	2	DOYLE6	KNTD		2006019		USN		200601	T			
US17452	2	FIM1   FILLMORE1	KNTD		2005328		USN		200601	T			
US17452	2	RZS6   SAN MARCUS6	KNTD		2005300		USN		200511	T			
US17452	3	D03-1  VORDME RW03	KNTD	12100	2005300		USN		200511	T			
US17452	3	G03    RNAV (GPS) RW03	KNTD	12100	2005300		USN		200511	T			
US17452	3	G21    RNAV (GPS) RW21	KNTD	12100	2005300		USN		200511	T			
US17452	3	I21    ILS RW21	KNTD	12100	2005300		USN		200511	T			
US17452	3	L21    LOC/DME RW21	KNTD	12100	2005300		USN		200511	T			
US17452	3	T03    TACAN RW03	KNTD	12100	2005300		USN		200511	T			
US17452	3	T21    TACAN RW21	KNTD	12100	2006047		USN		200602	T			
US17452	3	T21-H  HI TACAN RW21	KNTD	12100	2006047		USN		200602	T			
US17618	1	DRONE1	KZ		2006047		FAA		200602	TANA			
US17712	3	N03    NDB RW03	KZ		2003135	5	FAA		200305	ANA			
US17712	3	O03    GPS RW03(OVERLAY)	KZ		2003135	5	FAA		200305	ANA			
US17795	3	S29    VOR RW29	KZ		2004162	1	FAA		200406	TA			
US18024	3	EVORA  VOR-A	KCRW		2003247	12A	FAA		200309	TA			
US18024	3	I05    ILS RW05	KCRW		2002108	4B	FAA		200206	TA			
US18024	3	I23    ILS RW23	KCRW		2002108	28A	FAA		200206	TA			
US18024	3	OGPSA  GPS-A(OVERLAY)	KCRW		2003247	12A	FAA		200309	TA			
US18101	3	D04-1  VORDME RW04	KEDW	16500	2005132	1	USAF		200505	T			
US18101	3	D04-H  HI VORDME RW04	KEDW	16500	2005132	1	USAF		200505	T			
US18101	3	D22-1  VORDME RW22	KEDW	16500	2005132	1	USAF		200505	T			
US18101	3	D22-H  HI VORDME RW22	KEDW	16500	2005132	1	USAF		200505	T			
US18101	3	I22-1  ILS RW22	KEDW	16500	2005132	1	USAF		200505	T			
US18101	3	I22-H  HI ILS RW22	KEDW	16500	2005244	1	USAF		200509	T			
US18101	3	T04-1  TACAN RW04	KEDW	16500	2005132	1	USAF		200505	T			
US18101	3	T04-H  HI TACAN RW04	KEDW	16500	2005132	1	USAF		200505	T			
US18101	3	T22-1  TACAN RW22	KEDW	16500	2005132	1	USAF		200505	T			
US18101	3	T22-H  HI TACAN RW22	KEDW	16500	2005132	1	USAF		200505	T			
US18157	3	EVORA  VOR-A	KLCH		2005188	14	FAA		200507	A			
US18157	3	EVORB  VOR/DME-B	KLCH		2005188	7	FAA		200507	A			
US18157	3	G05    RNAV (GPS) RW05	KLCH		2005188		FAA		200507	A			J
US18157	3	G15    RNAV (GPS) RW15	KLCH		2005188		FAA		200507	A			J
US18157	3	G23    RNAV (GPS) RW23	KLCH		2005188		FAA		200507	A			J
US18157	3	G33    RNAV (GPS) RW33	KLCH		2005188	1	FAA		200507	A			J
US18157	3	I15    ILS RW15	KLCH		2005188	20	FAA		200507	A			
US18157	3	L33    LOC BC RW33	KLCH		2005188	19	FAA		200507	A			
US18199	3	I13    ILS RW13	KZ		2006047	32A	FAA		200602	TA			
US18199	3	L31    LOC BC RW31	KZ		2006047	19A	FAA		200602	TA			
US18199	3	S22    VOR RW22	KZ		2006047	21	FAA		200602	TA			
US18368	3	G12    RNAV (GPS) RW12	KLBF		2005216		FAA		200508	TA			J
US18368	3	G30    RNAV (GPS) RW30	KLBF		2005216	1	FAA		200508	TA			J
US18368	3	I30    ILS RW30	KLBF		2005244	5C	FAA		200509	TA			
US18368	3	O35    GPS RW35(OVERLAY)	KLBF		2005244	17C	FAA		200509	TA			
US18368	3	S35    VOR RW35	KLBF		2005244	17C	FAA		200509	TA			
US18384	1	KAYAK4	PHKO		2003079		FAA		200303	TA			
US18384	1	VECKI6	PHKO		2002276		FAA		200210	TA			
US18384	2	AMERY2	PHKO		2004218		FAA		200408	TA			
US18384	3	D17    VORDME RW17	PHKO		2004330	4	FAA		200412	TA			
US18384	3	D17-2  HI VOR/DME RW17	PHKO	15800	2004274		USAF		200410	TA			
US18384	3	I17    ILS RW17	PHKO		2005132	9A	FAA		200505	TA			
US18384	3	L17    LOC RW17	PHKO		2004330	6A	FAA		200412	TA			
US18384	3	L35    LOC BC RW35	PHKO		2005132	9	FAA		200505	TA			
US18384	3	S35    VOR RW35	PHKO		2004330	7	FAA		200412	TA			
US18384	3	T17    TACAN RW17	PHKO		2004330	4	FAA		200412	TA			
US18384	3	T17-2  HI TACAN RW17	PHKO	15800	2004274		USAF		200410	TA			
US18384	3	T35    TACAN RW35	PHKO		2004330	7	FAA		200412	TA			
US18394	3	EVORA  VORDME-A	KMYR		2005300	B	FAA		200511	T			
US18394	3	G18    RNAV (GPS) RW18	KMYR		2005356	1C	FAA		200513	T			J
US18394	3	G36    RNAV (GPS) RW36	KMYR		2005356	1A	FAA		200513	T			J
US18394	3	I18    ILS RW18	KMYR		2005356	1F	FAA		200513	T			
US18394	3	I36    ILS RW36	KMYR		2005356	1C	FAA		200513	T			
US18394	3	L18    LOC RW18	KMYR		2005356	1F	FAA		200513	T			
US18394	3	L36    LOC RW36	KMYR		2005356	1C	FAA		200513	T			
US18394	3	OGPSA  GPS-A(OVERLAY)	KMYR		2005300	B	FAA		200511	T			
US18460	3	S07    VOR RW07	KZ		2005244	12	FAA		200601	TA			
US18492	3	I12    ILS RW12	KHTS		2002164	11	FAA		200206	A			
US18492	3	I30    ILS RW30	KHTS		2003135	4C	FAA		200305	A			
US18492	3	N12    NDB RW12	KHTS		2003359	17A	FAA		200313	A			
US18492	3	O12    GPS RW12(OVERLAY)	KHTS		2003191	17A	FAA		200307	A			
US18526	3	D33    VORDME RW33	KFSD		2005300	12A	FAA		200511	TA			
US18526	3	I03    ILS RW03	KFSD		2006019	27C	FAA		200601	TA			
US18526	3	I03-H  HI ILS RW03	KFSD	04600	2005356	8A	FAA		200513	TA			
US18526	3	I21    ILS RW21	KFSD		2006019	9C	FAA		200601	TA			
US18526	3	I21-H  HI ILS RW21	KFSD	04600	2005356	6A	USAF		200513	TA			
US18526	3	L03    LOC RW03	KFSD		2006019	27C	FAA		200601	TA			
US18526	3	L21    LOC RW21	KFSD		2006019	9C	FAA		200601	TA			
US18526	3	S15    VOR RW15	KFSD		2006019	21B	FAA		200601	TA			
US18526	3	T15    TACAN RW15	KFSD		2006019	21B	FAA		200601	TA			
US18526	3	T15-H  HI TACAN RW15	KFSD	04600	2005356	8A	USAF		200513	TA			
US18526	3	T33    TACAN RW33	KFSD		2005300	12A	FAA		200513	TA			
US18526	3	T33-H  HI TACAN RW33	KFSD	04600	2005356	3A	USAF		200513	TA			
US18622	1	KAYOH4	KZ		2004162		FAA		200406	A			
US18622	2	ANAHM3	KZ		2004050		FAA		200402	A			
US18622	3	EVORA  VOR-A	KZ		2005132	7	FAA		200505	A			
US18622	3	L24    LOC RW24	KZ		2005132	4	FAA		200505	A			
US18627	2	FLEET1	KZ	16500	2004106		USN		200404	T			
US18627	2	RAG1	KZ	16500	2004106		USN		200404	T			
US18627	3	T14L   TACAN RW14L	KZ	16500	2005020		USN		200501	T			
US18627	3	T14L-H HI TACAN RW14L	KZ	16500	2005020		USN		200501	T			
US18627	3	T14R   TACAN RW14R	KZ	16500	2005104		USN		200504	T			
US18627	3	T14R-H HI TACAN RW14R	KZ	16500	2005104		USN		200504	T			
US18627	3	T32L   TACAN RW32L	KZ	16500	2005020		USN		200501	T			
US18627	3	T32L-H HI TACAN RW32L	KZ	16500	2005020		USN		200501	T			
US18668	3	G04L   RNAV (GPS) RW04L	PANN		2006047	A	FAA		200602	T			J
US18755	3	EVORA  VORDME-A	KZ		2006047	10	FAA		200602	TANA			
US18755	3	L21    LOCDME RW21	KZ		2006047	4	FAA		200602	TANA			
US18941	1	DEEPO1	KACK		2005244		FAA		200509	TA			
US18941	1	NEWBE1	KACK		2006047		FAA		200602	TA			
US18941	2	STEWY1 STEWY1	KACK		2005356		FAA		200513	TA			
US18941	3	I06    ILS RW06	KACK		2005132		FAA		200505	TA			
US18941	3	I24    ILS RW24	KACK		2003247	15C	FAA		200309	TA			
US18941	3	L06    LOC RW06	KACK		2005132		FAA		200505	TA			
US18941	3	N24    NDB RW24	KACK		2003247	11B	FAA		200309	TA			
US18941	3	O24    GPS RW24(OVERLAY)	KACK		2003359	13B	FAA		200313	TA			
US18941	3	S24    VOR RW24	KACK		2003359	13B	FAA		200313	TA			
US18987	1	KEATN2	KZ		2004330		FAA		200412	T			
US18987	3	N28    NDB RW28	KZ		2004162	12C	FAA		200406	T			
US18987	3	O28    GPS RW28(OVERLAY)	KZ		2004162	12C	FAA		200406	T			
US19097	1	BREMN2	KOSU		2006047		FAA		200602	A			
US19097	3	G09R   RNAV (GPS) RW09R	KOSU		2005132		FAA		200505	A			J
US19097	3	I09R   ILS RW09R	KOSU		2005132	4A	FAA		200505	A			
US19097	3	N09R   NDB RW09R	KOSU		2005132	2B	FAA		200505	A			
US19097	3	N27L   NDB RW27L	KOSU		2005132	6B	FAA		200505	A			
US19158	2	CVO1   CORVALLIS 1	KCVO		2005188		FAA		200507	TA			
US19158	2	SHEDD1	KCVO		2005188		FAA		200507	TA			
US19158	3	D17    VORDME RW17	KCVO		2002276	7	FAA		200210	TA			
US19158	3	D35    VORDME RW35	KCVO		2002332	11A	FAA		200212	TA			
US19158	3	G17    GPS RW17	KCVO		2002276		FAA		200210	TA			
US19158	3	G35    RNAV (GPS) RW35	KCVO		2003247		FAA		200404	TA			J
US19158	3	I17    ILS RW17	KCVO		2002276	3A	FAA		200210	TA			
US19158	3	N17    NDB RW17	KCVO		2004106	2	FAA		200404	TA			
US19239	3	EVORA  VOR-A	KZ		2004050	C	FAA		200402	ANA			
US19239	3	G25    GPS RW25	KZ		2004050	B	FAA		200413	ANA			
US19239	3	L25    LOCDME RW25	KZ		2004050		FAA		200402	ANA			
US19239	3	N13    NDB RW13	KZ		2004050	4C	FAA		200402	ANA			
US19239	3	O13    GPS RW13(OVERLAY)	KZ		2004050	4C	FAA		200402	ANA			
US19239	3	OGPSA  GPS-A(OVERLAY)	KZ		2004050	C	FAA		200402	ANA			
US19302	3	G14    RNAV (GPS) RW14	KZ		2005272		USA		200510	ANA			J
US19336	3	G18    GPS RW18	KHOP		2004106		USA		200404	ANA			
US19336	3	G23    GPS RW23	KHOP		2004106	1	USA		200404	ANA			
US19336	3	I23    ILS RW23	KHOP		2004106	10	USA		200404	ANA			
US19336	3	N23    NDB RW23	KHOP		2004106	10	USA		200404	ANA			
US19336	3	T235   COPTER TACAN 235	KHOP		2004106		USA		200404	ANA			
US19342	2	SSR1   SISTERS 1 RNAV	PAGS		2005244		FAA		200509	TA			
US19342	3	D29    VORDME RW29	PAGS		2003359	1	FAA		200313	TA			
US19342	3	G29-Y  RNAV (GPS) Y RW29	PAGS		2003359		FAA		200405	TA			J
US19589	3	D02    VORDME RW02	KSGF		2006047	A	FAA		200602	TA			
US19589	3	G14    RNAV (GPS) RW14	KSGF		2006047	1	FAA		200602	TA			J
US19589	3	G32    RNAV (GPS) RW32	KSGF		2006047	1	FAA		200602	TA			J
US19589	3	I02    ILS RW02	KSGF		2006047	17A	FAA		200602	TA			
US19589	3	I02-H  HI ILS RW02	KSGF	04600	2004050		USAF		200509	TA			
US19589	3	I14    ILS RW14	KSGF		2006047		FAA		200602	TA			
US19589	3	L02    LOC RW02	KSGF		2006047	17A	FAA		200603	TA			
US19589	3	S20    VOR RW20	KSGF		2006047	18B	FAA		200602	TA			
US19589	3	T02    TACAN RW02	KSGF		2006047	A	FAA		200602	TA			
US19589	3	T20    TACAN RW20	KSGF		2006047	18B	FAA		200602	TA			
US19589	3	T20-H  HI TACAN RW20	KSGF	04600	2004050		USAF		200509	TA			
US19704	3	L06    LOC RW06	KZ		2002164	7B	FAA		200206	TA			
US19798	3	B04    LOC/DME BC RW04	KEAU		2004106	8A	FAA		200404	TA			
US19798	3	EVORA  VOR-A	KEAU		2004106	21A	FAA		200404	TA			
US19798	3	I22    ILS RW22	KEAU		2004106	7	FAA		200404	TA			
US19798	3	L22    LOC RW22	KEAU		2004106	7	FAA		200404	TA			
US19798	3	N22    NDB RW22	KEAU		2005020	6A	FAA		200501	TA			
US19798	3	O22    GPS RW22(OVERLAY)	KEAU		2005020	6A	FAA		200501	TA			
US19798	3	OGPSA  GPS-A(OVERLAY)	KEAU		2004106	21A	FAA		200404	TA			
US19916	3	N32    NDB RW32	KZ		2004330	4A	FAA		200412	TA			
US19916	3	O32    GPS RW32(OVERLAY)	KZ		2004330	4A	FAA		200412	TA			
US20082	3	N23    NDB RW23	KZ		2003023	4	FAA		200403	T			
US20082	3	O23    GPS RW23(OVERLAY)	KZ		2003023	4	FAA		200301	T			
US20378	3	D13    VORDME RW13	KZ		2005356	2	FAA		200513	TANA			
US20378	3	O13    GPS RW13(OVERLAY)	KZ		2005356	2	FAA		200513	TANA			
US20680	3	EVORB  VOR-B	KZ		2003191	6	FAA		200403	T			
US20680	3	OGPSB  GPS-B(OVERLAY)	KZ		2003191	6	FAA		200401	T			
US20706	3	G12    RNAV (GPS) RW12	KLRU		2003079		FAA		200505	TANA			J
US20706	3	G30    RNAV (GPS) RW30	KLRU		2005132		FAA		200505	TANA			J
US20706	3	I30    ILS RW30	KLRU		2004050	2	FAA		200402	TANA			
US20753	3	L26    LOC RW26	KZ		2003079	6	FAA		200303	T			
US20753	3	N26    NDB RW26	KZ		2003079	4A	FAA		200303	T			
US20783	3	G17    GPS RW17	KTIW		2005356	A	FAA		200513	TA			
US20783	3	G35    GPS RW35	KTIW		2005356	A	FAA		200513	TA			
US20783	3	I17    ILS RW17	KTIW		2005356	8A	FAA		200513	TA			
US20783	3	N35    NDB RW35	KTIW		2005328	7B	FAA		200512	TA			
US20794	2	LAMMA4	KDAB		2002276		FAA		200211	TA			
US20794	2	ROYES4	KDAB		2004050		FAA		200402	TA			
US20794	3	I07L   ILS RW07L	KDAB		2004330	29	FAA		200412	TA			
US20794	3	L25R   LOC BC RW25R	KDAB		2004330	15	FAA		200412	TA			
US20794	3	O07L   GPS RW07L(OVERLAY)	KDAB		2004106	26	FAA		200404	TA			
US20794	3	O16    GPS  RW16(OVERLAY)	KDAB		2004106	18	FAA		200404	TA			
US20794	3	S16    VOR RW16	KDAB		2004330	18A	FAA		200412	TA			
US20814	1	BUCKO6	KDCA		2006047		FAA		200602	TA			
US20814	1	FINKS7	KDCA		2006047		FAA		200602	TA			
US20814	1	IRONS4	KDCA		2006047		FAA		200602	TA			
US20814	1	MANNE4	KDCA		2006047		FAA		200602	TA			
US20814	3	D19    VORDME RW19	KDCA		2005356	9A	FAA		200513	TA			
US20814	3	G33    RNAV (GPS) RW33	KDCA		2005244		FAA		200509	TA			J
US20814	3	I01-1  ILS RW01	KDCA		2005356	40	FAA		200513	TA			
US20814	3	I01-3  COPTER ILS 007	KDCA		2005356	A	FAA		200513	TA			
US20814	3	O19    GPS RW19(OVERLAY)	KDCA		2005356	9A	FAA		200513	TA			
US20814	3	S01    VOR RW01	KDCA		2005356	12	FAA		200513	TA			
US20814	3	S15    VOR RW15	KDCA		2005356	9C	FAA		200513	TA			
US20814	3	X19    LDA/DME RW19	KDCA		2005356	2A	FAA		200513	TA			
US20864	2	SBY2   SALISBURY2	KNHK	06100	2006019		USN		200601	T			
US20864	2	SWABY4	KNHK	06100	2006019		USN		200601	T			
US20864	3	G06    RNAV (GPS) RW06	KNHK	06100	2006019		USN		200601	T			
US20864	3	G14    RNAV (GPS) RW14	KNHK	06100	2006019		USN		200601	T			
